text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
wh)y,"Masekhet: 71035, Page: 019, Side: 1, Line: 09, Word: 0",c,P01,,,,w_,hˀy,,,"and, also",this,,,והאי,h)y,conjunction | preposition independent,"and, also | this"
l)w,"Masekhet: 71035, Page: 019, Side: 1, Line: 09, Word: 1",a,,,,,"lˀw, lw",,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
"""zr""","Masekhet: 71035, Page: 019, Side: 1, Line: 10, Word: 0",No data,,,,,,,,,,,,,זר,None,No data,
hw);,"Masekhet: 71035, Page: 019, Side: 1, Line: 10, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
dh),"Masekhet: 71035, Page: 019, Side: 1, Line: 10, Word: 2",c,I,,,,dy,hˀ,,,"who,which (relative)",here! look!,,,דהא,h),conjunction | interjection,"who,which (relative) | here! look!"
)ym$x,"Masekhet: 71035, Page: 019, Side: 1, Line: 10, Word: 3",verb Gt,,,,,mšḥ,,,,to be anointed,(of oil) to be used in anointment,,,אימשח,m$x,verb ethpeel,to be anointed | (of oil) to be used in anointment
bgwyh;,"Masekhet: 71035, Page: 019, Side: 1, Line: 10, Word: 4",p02,,,,,bgw,,,,within,,,,בגויה;,bgw,preposition with pronominal suffix,within
qm'l;,"Masekhet: 71035, Page: 019, Side: 1, Line: 10, Word: 5",verb C,,,,,šmˁ,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,קמ'ל;,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
)q$h,"Masekhet: 71035, Page: 019, Side: 1, Line: 10, Word: 6",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקשה,nq$,verb (h)aphel,"to strike, to knock | to compare"
rxm',"Masekhet: 71035, Page: 019, Side: 1, Line: 11, Word: 0",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמ',rxmn),noun sg. emphatic,merciful
"""l$wTh","Masekhet: 71035, Page: 019, Side: 1, Line: 11, Word: 1",No data,,,,,,,,,,,,,לשוטה,None,No data,
wl('z,"Masekhet: 71035, Page: 019, Side: 1, Line: 11, Word: 2",No data,,,,,,,,,,,,,ולע'ז,None,No data,
"wltrwmh""","Masekhet: 71035, Page: 019, Side: 1, Line: 11, Word: 3",No data,,,,,,,,,,,,,ולתרומה,None,No data,
"""l$wTh"";","Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 0",No data,,,,,,,,,,,,,לשוטה;,None,No data,
d)('g,"Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 1",c,c,,,,dy,ˀp ˁl gb,,,"who,which (relative)",even though,,,דאע'ג,)p@(l@gb,conjunction | conjunction,"who,which (relative) | even though"
dl),"Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 2",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
pgM;,"Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 3",verb G,,,,,pgm,,,,to mutilate,to be wanting,"fig.: to harm, affect adversely",,פגם;,pgm,verb peal,"to mutilate | to be wanting | fig.: to harm, affect adversely"
gby,"Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 4",p,,,,,"gb, gby",,,,"at the side of, together with",,,,גבי,gby,preposition,"at the side of, together with"
"""hqd$""","Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 5",No data,,,,,,,,,,,,,הקדש,None,No data,
nmy,"Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 6",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
ky,"Masekhet: 71035, Page: 019, Side: 1, Line: 12, Word: 7",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
"""ntnh","Masekhet: 71035, Page: 019, Side: 1, Line: 13, Word: 0",No data,,,,,,,,,,,,,נתנה,None,No data,
Tb(t,"Masekhet: 71035, Page: 019, Side: 1, Line: 13, Word: 1",No data,,,,,,,,,,,,,טבעת,None,No data,
"bydyh""","Masekhet: 71035, Page: 019, Side: 1, Line: 13, Word: 2",No data,,,,,,,,,,,,,בידיה,None,No data,
"""m(lh;","Masekhet: 71035, Page: 019, Side: 1, Line: 13, Word: 3",No data,,,,,,,,,,,,,מעלה;,None,No data,
ky,"Masekhet: 71035, Page: 019, Side: 1, Line: 13, Word: 4",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
)q$h,"Masekhet: 71035, Page: 019, Side: 1, Line: 13, Word: 5",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקשה,nq$,verb (h)aphel,"to strike, to knock | to compare"
rxm',"Masekhet: 71035, Page: 019, Side: 1, Line: 13, Word: 6",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמ',rxmn),noun sg. emphatic,merciful
"""l('z"";","Masekhet: 71035, Page: 019, Side: 1, Line: 14, Word: 0",No data,,,,,,,,,,,,,לע'ז;,None,No data,
(d,"Masekhet: 71035, Page: 019, Side: 1, Line: 14, Word: 1",c,,,,,ˁd,,,,until,,,,עד,(d,conjunction,until
d)yt,"Masekhet: 71035, Page: 019, Side: 1, Line: 14, Word: 2",c,V,,,,dy,ˀyt,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
bh,"Masekhet: 71035, Page: 019, Side: 1, Line: 14, Word: 3",p02,,,,,b_,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
"""$ynwy"";","Masekhet: 71035, Page: 019, Side: 1, Line: 14, Word: 4",No data,,,,,,,,,,,,,שינוי;,None,No data,
gby,"Masekhet: 71035, Page: 019, Side: 1, Line: 14, Word: 5",p,,,,,"gb, gby",,,,"at the side of, together with",,,,גבי,gby,preposition,"at the side of, together with"
"""hqd$""","Masekhet: 71035, Page: 019, Side: 1, Line: 15, Word: 0",No data,,,,,,,,,,,,,הקדש,None,No data,
nmy,"Masekhet: 71035, Page: 019, Side: 1, Line: 15, Word: 1",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
(d,"Masekhet: 71035, Page: 019, Side: 1, Line: 15, Word: 2",p01,,,,,ˁd,,,,until,,,,עד,(d,preposition independent,until
"""dbyq(","Masekhet: 71035, Page: 019, Side: 1, Line: 15, Word: 3",No data,,,,,,,,,,,,,דביקע,None,No data,
"bqrdwM"";","Masekhet: 71035, Page: 019, Side: 1, Line: 15, Word: 4",No data,,,,,,,,,,,,,בקרדום;,None,No data,
)q$h,"Masekhet: 71035, Page: 019, Side: 1, Line: 16, Word: 0",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקשה,nq$,verb (h)aphel,"to strike, to knock | to compare"
rxm',"Masekhet: 71035, Page: 019, Side: 1, Line: 16, Word: 1",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמ',rxmn),noun sg. emphatic,merciful
"""ltrwm'"";","Masekhet: 71035, Page: 019, Side: 1, Line: 16, Word: 2",No data,,,,,,,,,,,,,לתרומ';,None,No data,
gby,"Masekhet: 71035, Page: 019, Side: 1, Line: 17, Word: 0",p,,,,,"gb, gby",,,,"at the side of, together with",,,,גבי,gby,preposition,"at the side of, together with"
"""hqd$""","Masekhet: 71035, Page: 019, Side: 1, Line: 17, Word: 1",No data,,,,,,,,,,,,,הקדש,None,No data,
nmy,"Masekhet: 71035, Page: 019, Side: 1, Line: 17, Word: 2",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
"""kl","Masekhet: 71035, Page: 019, Side: 1, Line: 17, Word: 3",No data,,,,,,,,,,,,,כל,None,No data,
dbr,"Masekhet: 71035, Page: 019, Side: 1, Line: 17, Word: 4",No data,,,,,,,,,,,,,דבר,None,No data,
")kylh""","Masekhet: 71035, Page: 019, Side: 1, Line: 17, Word: 5",No data,,,,,,,,,,,,,אכילה,None,No data,
ky,"Masekhet: 71035, Page: 019, Side: 1, Line: 18, Word: 0",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
mzyq,"Masekhet: 71035, Page: 019, Side: 1, Line: 18, Word: 1",verb C,,,,,nzq,,,,to damage,,,,מזיק,nzq,verb (h)aphel,to damage
lyh,"Masekhet: 71035, Page: 019, Side: 1, Line: 18, Word: 2",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
"""pTwr"";","Masekhet: 71035, Page: 019, Side: 1, Line: 18, Word: 3",No data,,,,,,,,,,,,,פטור;,None,No data,
wdhb),"Masekhet: 71035, Page: 019, Side: 1, Line: 19, Word: 0",c,noun sg. emphatic,,,,w_,"dhb, dhbˀ",,,"and, also",gold,,,ודהבא,dhb),conjunction | noun sg. emphatic,"and, also | gold"
l)w,"Masekhet: 71035, Page: 019, Side: 1, Line: 19, Word: 1",a,,,,,"lˀw, lw",,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
br,"Masekhet: 71035, Page: 019, Side: 1, Line: 19, Word: 2",noun sg. abs. or construct,,,,,"br, brˀ",,,,son,,,,בר,br),noun sg. abs. or construct,son
)ypgwmy,"Masekhet: 71035, Page: 019, Side: 1, Line: 20, Word: 0",verb Gt,,,,,pgm,,,,to be damaged,,,,איפגומי,pgm,verb ethpeel,to be damaged
hw);,"Masekhet: 71035, Page: 019, Side: 1, Line: 20, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
dhb),"Masekhet: 71035, Page: 019, Side: 1, Line: 20, Word: 2",noun sg. emphatic,,,,,"dhb, dhbˀ",,,,gold,,,,דהבא,dhb),noun sg. emphatic,gold
dkltyh,"Masekhet: 71035, Page: 019, Side: 1, Line: 20, Word: 3",p,noun sg. emphatic,,,,dy,"klh, kltˀ",,,"of, genitive particle",bride,,,דכלתיה,klt),preposition | noun sg. emphatic,"of, genitive particle | bride"
dn)N,"Masekhet: 71035, Page: 019, Side: 1, Line: 20, Word: 4",p,,,,,dy,,,,"of, genitive particle",,,,דנאן,d_,preposition,"of, genitive particle"
lhykN,"Masekhet: 71035, Page: 019, Side: 1, Line: 20, Word: 5",p03,a,,,,l_,"hykˀ, hykn",,,"to, for",where,,,להיכן,hyk),preposition proclitic | adverb,"to, for | where"
)zl;,"Masekhet: 71035, Page: 019, Side: 1, Line: 21, Word: 0",verb G,,,,,ˀzl,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזל;,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
)'l;,"Masekhet: 71035, Page: 019, Side: 1, Line: 21, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,א'ל;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dyl',"Masekhet: 71035, Page: 019, Side: 1, Line: 21, Word: 2",c,,,,,dlmh,,,,"lest, perhaps",,,,דיל',dylm),conjunction,"lest, perhaps"
h)y,"Masekhet: 71035, Page: 019, Side: 1, Line: 21, Word: 3",P01,,,,,hˀy,,,,this,,,,האי,h)y,preposition independent,this
lhyk),"Masekhet: 71035, Page: 019, Side: 1, Line: 21, Word: 4",p03,a,,,,l_,"hykˀ, hykn",,,"to, for",where,,,להיכא,hyk),preposition proclitic | adverb,"to, for | where"
drmyyN,"Masekhet: 71035, Page: 019, Side: 1, Line: 21, Word: 5",verb G,,,,,rmy,,,,to throw downward,to set something down,fig. (w.,) : to impose something (on someone),דרמיין,rmy,verb peal,to throw downward | to set something down | fig. (w. | ) : to impose something (on someone)
kltK;,"Masekhet: 71035, Page: 019, Side: 1, Line: 21, Word: 6",noun pl. emphatic,,,,,"klh, kltˀ",,,,bride,,,,כלתך;,klt),noun pl. emphatic,bride
(wd;,"Masekhet: 71035, Page: 019, Side: 1, Line: 22, Word: 0",a,,,,,ˁwd,,,,still; again,,,,עוד;,(wd,adverb,still; again
nhy,"Masekhet: 71035, Page: 019, Side: 1, Line: 22, Word: 1",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,נהי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
dl) )yk),"Masekhet: 71035, Page: 019, Side: 1, Line: 22, Word: 2",c,a,,,,dy,lykˀ,,,"who,which (relative)",there isn't here,,,דלא איכא,lyk),conjunction | adverb,"who,which (relative) | there isn't here"
"""nhnh","Masekhet: 71035, Page: 019, Side: 1, Line: 22, Word: 3",No data,,,,,,,,,,,,,נהנה,None,No data,
"wpgM""","Masekhet: 71035, Page: 019, Side: 1, Line: 22, Word: 4",No data,,,,,,,,,,,,,ופגם,None,No data,
l)ltr;,"Masekhet: 71035, Page: 019, Side: 1, Line: 22, Word: 5",a,,,,,lˀltr,,,,immediately,,,,לאלתר;,l)ltr,adverb,immediately
"""l(wlM""","Masekhet: 71035, Page: 019, Side: 1, Line: 23, Word: 0",No data,,,,,,,,,,,,,לעולם,None,No data,
my,"Masekhet: 71035, Page: 019, Side: 1, Line: 23, Word: 1",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
l) )yk),"Masekhet: 71035, Page: 019, Side: 1, Line: 23, Word: 2",a,,,,,lykˀ,,,,there isn't here,,,,לא איכא,lyk),adverb,there isn't here
"""pgym)"";","Masekhet: 71035, Page: 019, Side: 1, Line: 23, Word: 3",No data,,,,,,,,,,,,,פגימא;,None,No data,
wkywN,"Masekhet: 71035, Page: 020, Side: 1, Line: 14, Word: 0",c,c,,,,w_,kywn,,,"and, also","when, since",,,וכיון,kywn,conjunction | conjunction,"and, also | when, since"
dbny,"Masekhet: 71035, Page: 020, Side: 1, Line: 14, Word: 1",c,verb G,,,,dy,bny,,,to build,fig. : to construct a logical argument,to edify,,דבני,bny,conjunction | verb peal,to build | fig. : to construct a logical argument | to edify
lh,"Masekhet: 71035, Page: 020, Side: 1, Line: 14, Word: 2",p02,,,,,l_,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
myxt,"Masekhet: 71035, Page: 020, Side: 1, Line: 14, Word: 3",a,,,,,"myhˀ, myht, myḥt",,,,"at least, in any case",,,,מיחת,myh),adverb,"at least, in any case"
m(l;,"Masekhet: 71035, Page: 020, Side: 1, Line: 14, Word: 4",verb G,,,,,mˁl,,,,"to use sacred property improperly, misappropriate",to violate an agreement,,,מעל;,m(l,verb peal,"to use sacred property improperly, misappropriate | to violate an agreement"
m)y,"Masekhet: 71035, Page: 020, Side: 1, Line: 21, Word: 0",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
)yry),"Masekhet: 71035, Page: 020, Side: 1, Line: 21, Word: 1",verb Dt,,,,,ˀry,,,,to be specified,,,,איריא,)ry,verb ethpaal,to be specified
rhwT,"Masekhet: 71035, Page: 020, Side: 1, Line: 21, Word: 2",verb G,,,,,rhṭ,,,,to run,"to move through time, be active, occur",,,רהוט,rhT,verb peal,"to run | to move through time, be active, occur"
wtny;,"Masekhet: 71035, Page: 020, Side: 1, Line: 21, Word: 3",c,verb G,,,,w_,tny,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ותני;,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
whdr,"Masekhet: 71035, Page: 020, Side: 1, Line: 21, Word: 4",c,verb G,,,,w_,hdr,,,to return,as co-verb: to do something again,"to go around, surround",to get married,והדר,hdr,conjunction | verb peal,"to return | as co-verb: to do something again | to go around, surround | to get married"
tny;,"Masekhet: 71035, Page: 020, Side: 1, Line: 21, Word: 5",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני;,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
)mry;,"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
h),"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 1",P,,,,,hˀ,,,,this (f.),,,,הא,h),P,this (f.)
psyq),"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 2",verb G,,,,,psq,,,,to stop,to cut off,"to fix, determine, decree",to recite a verse or portion,פסיקא,psq,verb peal,"to stop | to cut off | to fix, determine, decree | to recite a verse or portion"
lyh;,"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 3",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
wh),"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 4",c,P,,,,w_,hˀ,,,"and, also",this (f.),,,והא,h),conjunction | P,"and, also | this (f.)"
l),"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 5",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
psyq),"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 6",verb G,,,,,psq,,,,to stop,to cut off,"to fix, determine, decree",to recite a verse or portion,פסיקא,psq,verb peal,"to stop | to cut off | to fix, determine, decree | to recite a verse or portion"
lyh;,"Masekhet: 71035, Page: 020, Side: 1, Line: 24, Word: 7",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
m)N,"Masekhet: 71035, Page: 020, Side: 2, Line: 01, Word: 0",P01,,,,,mn,,,,who?,,,,מאן,m)n,preposition independent,who?
tn),"Masekhet: 71035, Page: 020, Side: 2, Line: 01, Word: 1",noun sg. emphatic,,,,,"tny, tnyˀ, tnˀ",,,,tanna,,,,תנא,tn),noun sg. emphatic,tanna
dkl,"Masekhet: 71035, Page: 020, Side: 2, Line: 01, Word: 2",p,noun sg. abs. or construct,,,,dy,"kl, klˀ",,,"of, genitive particle","all, every",,,דכל,kl,preposition | noun sg. abs. or construct,"of, genitive particle | all, every"
mylt),"Masekhet: 71035, Page: 020, Side: 2, Line: 01, Word: 3",noun sg. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,מילתא,mylt),noun sg. emphatic,"word, speech; thing"
mymlK,"Masekhet: 71035, Page: 020, Side: 2, Line: 01, Word: 4",verb Gt,,,,,mlk,,,,"to deliberate, to consult",to be promised,to be given to rule,,מימלך,mlk#2,verb ethpeel,"to deliberate, to consult | to be promised | to be given to rule"
(lh,"Masekhet: 71035, Page: 020, Side: 2, Line: 01, Word: 5",p02,,,,,ˁl,,,,upon; against; to,,,,עלה,(l,preposition with pronominal suffix,upon; against; to
$lyx);,"Masekhet: 71035, Page: 020, Side: 2, Line: 02, Word: 0",noun sg. emphatic,,,,,"šlyḥ, šlyḥˀ",,,,messenger,,,,שליחא;,$lyx),noun sg. emphatic,messenger
trtyN,"Masekhet: 71035, Page: 020, Side: 2, Line: 02, Word: 1",n02,,,,,tryn,,,,two,,,,תרתין,try,numeral singular determined,two
myly,"Masekhet: 71035, Page: 020, Side: 2, Line: 02, Word: 2",noun pl. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,מילי,mylt),noun pl. emphatic,"word, speech; thing"
hwwyyN;,"Masekhet: 71035, Page: 020, Side: 2, Line: 02, Word: 3",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוויין;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
my,"Masekhet: 71035, Page: 020, Side: 2, Line: 05, Word: 0",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
l),"Masekhet: 71035, Page: 020, Side: 2, Line: 05, Word: 1",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
b(y,"Masekhet: 71035, Page: 020, Side: 2, Line: 05, Word: 2",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
)ymlwky;,"Masekhet: 71035, Page: 020, Side: 2, Line: 05, Word: 3",verb Gt,,,,,mlk,,,,"to deliberate, to consult",to be promised,to be given to rule,,אימלוכי;,mlk#2,verb ethpeel,"to deliberate, to consult | to be promised | to be given to rule"
"""qrybyN""","Masekhet: 71035, Page: 020, Side: 2, Line: 13, Word: 0",No data,,,,,,,,,,,,,קריבין,None,No data,
l)w,"Masekhet: 71035, Page: 020, Side: 2, Line: 13, Word: 1",a,,,,,"lˀw, lw",,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
b$r,"Masekhet: 71035, Page: 020, Side: 2, Line: 13, Word: 2",verb D,,,,,šry,,,,to begin,"to untie, loosen",,,בשר,$ry,verb pael,"to begin | to untie, loosen"
"""w)wklyhwN""","Masekhet: 71035, Page: 020, Side: 2, Line: 13, Word: 3",No data,,,,,,,,,,,,,ואוכליהון,None,No data,
l),"Masekhet: 71035, Page: 020, Side: 2, Line: 13, Word: 4",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
br )yn$;,"Masekhet: 71035, Page: 020, Side: 2, Line: 13, Word: 5",noun sg. emphatic,,,,,"br ˀnš/brnš, br ˀnšˀ/brnšˀ",,,,"human, person",,,,בר אינש;,br@)yn$,noun sg. emphatic,"human, person"
wltn),"Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 0",c,p03,noun sg. emphatic,,,w_,l_,"tny, tnyˀ, tnˀ",,"and, also","to, for",tanna,,ולתנא,l_,conjunction | preposition proclitic | noun sg. emphatic,"and, also | to, for | tanna"
qm),"Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 1",A,,,,,qdmy,,,,first,,,,קמא,qm),adjective,first
m)y,"Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 2",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
$n),"Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 3",verb G,,,,,šny,,,,to be different,to go away,,,שנא,$ny,verb peal,to be different | to go away
"""bb$r","Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 4",No data,,,,,,,,,,,,,בבשר,None,No data,
"(wpwt"";","Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 5",No data,,,,,,,,,,,,,עופות;,None,No data,
m$wM,"Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 6",c,,,,,mšwm,,,,"because, since",,,,משום,m$wm,conjunction,"because, since"
drg?y/w/?l,"Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 7",c,A01,,,,dy,rgyl,,,"who,which (relative)","familiar with, accustomed to",,,ו/ל,rgyl,conjunction | adjective singular absolute or construct,"who,which (relative) | familiar with, accustomed to"
)yny$,"Masekhet: 71035, Page: 020, Side: 2, Line: 14, Word: 8",noun sg. abs. or construct,,,,,"ˀynyš, ˀnyš",,,,"person, someone",,,,איניש,)yny$,noun sg. abs. or construct,"person, someone"
d)',"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 0",c,verb G,,,,dy,ˀmr,,,to say,to command,to think,idiomatic and special usages:,דא',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
lhw;,"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 1",p,,,,,l_,,,,"to, for",,,,להו;,l_,preposition,"to, for"
l),"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 2",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
)$kxy,"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 3",verb G,,,,,škḥ,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחי,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
b$r),"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 4",noun sg. emphatic,,,,,"bsr, bsrˀ",,,,flesh,,,,בשרא,by&r),noun sg. emphatic,flesh
dxywt);,"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 5",p,noun sg. emphatic,,,,dy,"ḥywh, ḥywtˀ",,,"of, genitive particle",animal,,,דחיותא;,xywt),preposition | noun sg. emphatic,"of, genitive particle | animal"
)yzyl,"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 6",verb G,,,,,ˀzl,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",איזיל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
w)yyty,"Masekhet: 71035, Page: 020, Side: 2, Line: 15, Word: 7",c,verb C,,,,w_,ˀty,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,ואייתי,)ty,conjunction | verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""(wpwt"";","Masekhet: 71035, Page: 020, Side: 2, Line: 16, Word: 0",No data,,,,,,,,,,,,,עופות;,None,No data,
)y,"Masekhet: 71035, Page: 020, Side: 2, Line: 16, Word: 1",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71035, Page: 020, Side: 2, Line: 16, Word: 2",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
"""dgyM""","Masekhet: 71035, Page: 020, Side: 2, Line: 16, Word: 3",No data,,,,,,,,,,,,,דגים,None,No data,
nmy;,"Masekhet: 71035, Page: 020, Side: 2, Line: 16, Word: 4",a,,,,,nmy,,,,also,,,,נמי;,nmy,adverb,also
l),"Masekhet: 71035, Page: 020, Side: 2, Line: 17, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
)$kxy,"Masekhet: 71035, Page: 020, Side: 2, Line: 17, Word: 1",verb G,,,,,škḥ,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחי,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
b$r),"Masekhet: 71035, Page: 020, Side: 2, Line: 17, Word: 2",noun sg. emphatic,,,,,"bsr, bsrˀ",,,,flesh,,,,בשרא,by&r),noun sg. emphatic,flesh
dxywt);,"Masekhet: 71035, Page: 020, Side: 2, Line: 17, Word: 3",p,noun sg. emphatic,,,,dy,"ḥywh, ḥywtˀ",,,"of, genitive particle",animal,,,דחיותא;,xywt),preposition | noun sg. emphatic,"of, genitive particle | animal"
)yzyl,"Masekhet: 71035, Page: 020, Side: 2, Line: 17, Word: 4",verb G,,,,,ˀzl,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",איזיל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
w)yyty,"Masekhet: 71035, Page: 020, Side: 2, Line: 17, Word: 5",c,verb C,,,,w_,ˀty,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,ואייתי,)ty,conjunction | verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""dgyM"";","Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 0",No data,,,,,,,,,,,,,דגים;,None,No data,
)',"Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rb,"Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 2",No data,,,,,,,,,,,,,רב,None,No data,
pp);,"Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 3",No data,,,,,,,,,,,,,פפא;,None,No data,
